Region,Area,Distribution House,Territory,Point,Route/Section,Cluster Name,Cluster Type,Geo Classification,latitude,longitude,P_Sales,AP_Sales,VFM_Sales,LOWPLUS_SALES,LOW_Sales,TOTAL_Sales,Consumer_Footfall
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,19B,Aziz Road Bashundhara Main Road,Residential,Urban,23.8096572,90.42432997,0.292695153,0.977066722,0.962316377,0.740176401,0.6244648,3.596719452,18422
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,19B,Aziz Road Masjid,Residential,Urban,23.80988693,90.42522558,0.697784145,0.207509255,0.321128565,0.310609735,0.423974889,1.961006589,979
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,19B,Aziz Road Masjid Front side,Residential,Urban,23.80974484,90.42523384,0.484438569,0.63446405,0.717240623,0.17496986,0.151556489,2.162669591,18899
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,19B,Aziz Road School Goli,Residential,Urban,23.80922794,90.42375183,0.843890756,0.106781365,0.119670336,0.81816237,0.288510467,2.177015294,12191
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,19B,Aziz Road Super Market,Residential,Urban,23.80955124,90.42380333,0.173128431,0.279867409,0.053238394,0.301565847,0.125135919,0.932936,10100
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,19B,Hares Road,Residential,Urban,23.80902004,90.42315521,0.862385576,0.5312551,0.934671088,0.416829868,0.514705539,3.259847172,17107
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,19B,Hares Road Didar Hotel,Residential,Urban,23.80901432,90.42332077,0.734201288,0.782374128,0.978256395,0.151626919,0.586158026,3.232616755,14270
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,19B,Hares Road End Side,Residential,Urban,23.8092414,90.4235772,0.258733936,0.45401475,0.164251278,0.918743839,0.078028472,1.873772276,17848
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,19B,Hares Road Jaganarth Pur,Residential,Urban,23.80906741,90.42327754,0.530050639,0.578022943,0.95812914,0.353784617,0.582051896,3.002039234,24426
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,19B,Hares Road Jaganarth Pur Norda,Residential,Urban,23.80852366,90.42437935,0.541449136,0.144719794,0.081855358,0.693678324,0.318869114,1.780571726,19110
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,1D,"Alam Market, Gulshan-2",Commercial Hub,Urban,23.79528427,90.41503525,0.23631215,0.467203826,0.282483887,0.922205809,0.227146578,2.135352251,20228
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,1D,Bhaban Market Gulshan-2,Commercial Hub,Urban,23.79546928,90.41428947,0.606494519,0.497302479,0.174069227,0.318488144,0.531804503,2.128158873,24402
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,1D,"Bilkis Tower,Gulshan-2.",Commercial Hub,Urban,23.794583,90.41386159,0.342728566,0.737670269,0.750000288,0.229744464,0.604630434,2.664774022,24580
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,1D,"DCC Kacha Bazar Front Side,Gulshan-2",Commercial Hub,Urban,23.7945528,90.41516304,0.837049906,0.409268871,0.840608673,0.789207422,0.626849796,3.502984667,16692
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,1D,"DCC Kacha Bazar Public Toilet, Gulshan-2",Commercial Hub,Urban,23.79521306,90.41530609,0.517446759,0.595167028,0.048404855,0.41121611,0.684899298,2.25713405,3029
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,1D,"Dcc Kacha Bazar, Gulshan-2",Commercial Hub,Urban,23.79483159,90.41510434,0.492850874,0.290224818,0.954691459,0.266385386,0.651960938,2.656113476,17028
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,1D,DCC Market Mashjid Goli Gulshan-2,Commercial Hub,Urban,23.79431958,90.41493056,0.400298086,0.281504918,0.672857404,0.252046252,0.88723142,2.493938079,8456
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,1D,DCC Supar Maket Front Side Guls-2,Commercial Hub,Urban,23.7936511,90.41509056,0.37926841,0.791249522,0.837750378,0.068253902,0.751516382,2.828038594,8532
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,1D,"Jahid Plaza,Gulshan-2.",Commercial Hub,Urban,23.79466629,90.41436768,0.065984007,0.671386337,0.77431981,0.121428694,0.301770241,1.934889089,24216
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,1D,"PBL Tower, Gulshan-2",Commercial Hub,Urban,23.79467583,90.41355787,0.57094977,0.643799266,0.182910405,0.832828894,0.095097099,2.325585434,615
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,1D,"PBL Tower, Gulshan-2",N/A,Urban,23.79524422,90.41503143,0.31312549,0.720886125,0.763048418,0.067018476,0.634902296,2.498980806,3336
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,1D,"Presidency University,Gulshan-2",University Hub,Urban,23.79603767,90.41735077,0.367134825,0.968275127,0.239281702,0.140614276,0.669343872,2.384649801,15696
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,1D,"Road # 90, Gulshan-2",Residential,Urban,23.79615212,90.41478221,0.492469557,0.763924137,0.976530203,0.739169244,0.575692097,3.547785238,9861
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,1D,"Taher Tower,Gulshan-2",Commercial Hub,Urban,23.79513868,90.4143397,0.380498453,0.485349744,0.249740737,0.697456321,0.243516057,2.056561313,3895
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,20A,Bashundhara Basti,Residential,Urban,23.81656075,90.42453384,0.989852039,0.963599006,0.881592587,0.720460125,0.921368425,4.476872182,18554
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,20A,Kuril Ghatpar,University Hub,Urban,23.81745224,90.42496262,0.600669713,0.009035365,0.293207539,0.219092729,0.500955208,1.622960554,12599
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,20A,Kuril Ghatpar East Side,University Hub,Urban,23.81744599,90.42472744,0.76526189,0.782609194,0.366325379,0.367552959,0.038196337,2.319945759,12313
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,20A,Kuril Ghatpar Road,University Hub,Urban,23.81716862,90.4235939,0.236733734,0.453789121,0.728640495,0.802225582,0.858831906,3.080220838,7597
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,20A,Kuril Ghatpar West Side,University Hub,Urban,23.81730016,90.42398071,0.153271393,0.975094863,0.798078397,0.340023884,0.844667601,3.111136138,7493
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,20A,Kuril Memberbari,N/A,Urban,23.81878471,90.42453003,0.804183724,0.282264207,0.214540848,0.914725777,0.152208996,2.367923552,13280
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,20A,Kuril Memberbari,Residential,Urban,23.81624794,90.42241287,0.02520475,0.990285349,0.959030816,0.372462907,0.759947058,3.106930881,18402
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,20A,Kuril Memberbari School Road,Residential,Urban,23.81566461,90.42238871,0.0202036,0.197489779,0.961210668,0.539455964,0.548275913,2.266635924,17343
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,20A,Kuril Mridha Bari main Road,Residential,Urban,23.81824017,90.4237299,0.962203827,0.857125988,0.887284748,0.68967892,0.562744717,3.9590382,15163
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,20A,Kuril Mridha Bari Road,N/A,Urban,23.81834793,90.423172,0.263540495,0.683069308,0.940994792,0.429252219,0.123713269,2.440570083,23427
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,20A,Kuril Mridha Bari Road,Residential,Urban,23.81837061,90.4231703,0.66013753,0.809916279,0.935213443,0.417041234,0.879772408,3.702080894,8968
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,20A,MB Square Market,Residential,Urban,23.81670303,90.42446594,0.166078236,0.814016662,0.073376291,0.910377104,0.174739163,2.138587457,11783
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,20A,Member Bairi Super Market,Residential,Urban,23.81668282,90.42455101,0.367772248,0.598925714,0.629995928,0.459592726,0.773995486,2.830282102,15066
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,20A,Member Bairi Super Market End,Residential,Urban,23.816576,90.42454529,0.009392832,0.833689974,0.530520848,0.356177746,0.279412461,2.009193862,13337
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,20B,Bashundhara Gate,N/A,Urban,23.81248283,90.42111206,0.580493573,0.718109626,0.913838859,0.709111607,0.204011754,3.125565418,6730
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,20B,Bashundhara Gate,Transit Hub,Urban,23.81295252,90.42104149,0.619904654,0.984751213,0.825493032,0.667754234,0.093983118,3.191886252,9323
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,20B,Bashundhara Jamuna Future Park,Transit Hub,Urban,23.81376321,90.4209137,0.143387076,0.949719722,0.815219028,0.190130992,0.399880906,2.498337724,7548
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,20B,Bashundhara Jamuna Future Park Front,Transit Hub,Urban,23.81204376,90.42098389,0.505352903,0.943840138,0.473666102,0.615438386,0.976419618,3.514717147,2181
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,20B,Kuril Bishaw Road,Transit Hub,Urban,23.81767972,90.4206899,0.569577909,0.296246472,0.923211314,0.881465255,0.797693812,3.468194762,14328
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,20B,Kuril Chowrasta,Transit Hub,Urban,23.81652603,90.42089157,0.111407326,0.131817673,0.78405772,0.903593249,0.055557424,1.986433391,24926
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,20B,Kuril Chowrasta East Side,N/A,Urban,23.81828499,90.42073822,0.426340546,0.78929052,0.939094304,0.799201788,0.958637486,3.912564644,20358
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,20B,Kuril Chowrasta East Side,Transit Hub,Urban,23.81652669,90.42104667,0.174550874,0.662185205,0.180996974,0.2815269,0.294029954,1.593289906,24299
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,20B,Kuril Chowrasta West Side,Transit Hub,Urban,23.81676728,90.42098345,0.643676373,0.194415758,0.698429708,0.22146502,0.441915103,2.199901961,9558
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,20B,KURIL KAZI BARI,Residential,Urban,23.81816769,90.42067719,0.373535724,0.159859081,0.669896713,0.72912801,0.116069199,2.048488727,20583
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,20B,KURIL KAZI BARI,Transit Hub,Urban,23.81059265,90.42080689,0.06287768,0.176329999,0.178753124,0.185104541,0.135466053,0.738531397,24057
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,20B,Kuril Main Road,Transit Hub,Urban,23.8151722,90.42047882,0.804458031,0.628293403,0.38700844,0.23550087,0.828699281,2.883960024,8473
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,20B,Kuril Paschim Para,N/A,Urban,23.81513214,90.42020416,0.743756537,0.132126215,0.888745467,0.740414628,0.524145042,3.029187889,7255
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,20B,Kuril Paschim Para,Residential,Urban,23.81505449,90.42008863,0.48041599,0.791249818,0.922037337,0.613400972,0.477468207,3.284572323,9654
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,20B,Kuril Paschim Para End Side,Residential,Urban,23.81543875,90.42047501,0.357307049,0.745508539,0.20696611,0.550482363,0.57093089,2.431194951,12664
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,21A,Kuratoli High School Road West Side,Residential,Urban,23.82248545,90.42383957,0.371757725,0.491053899,0.268803824,0.453211657,0.641397501,2.226224606,8929
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,21A,Kuratoli Koyla Bari Road,Residential,Urban,23.82207036,90.42391872,0.754940017,0.65165636,0.668843697,0.076090805,0.501010811,2.652541691,14662
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,21A,Kuratoli Koyla Bari Road End Side,Residential,Urban,23.82293749,90.42409515,0.357646397,0.898698895,0.547213459,0.035959359,0.271847721,2.111365832,2170
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,21A,Kuratoli Mhasan Bari Road,Residential,Urban,23.81994915,90.42350388,0.10179108,0.040940186,0.813476875,0.172916055,0.902512334,2.03163653,11524
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,21A,Kuratoli Porchim Para,Residential,Urban,23.82203674,90.42388763,0.818226795,0.902754634,0.191109183,0.369723787,0.001297055,2.283111454,7471
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,21A,Kuratoli Primary School,Residential,Urban,23.82230786,90.42337581,0.48069231,0.855479813,0.523369931,0.011210749,0.141482049,2.012234852,1110
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,21A,Kuratoli Purba Para,Residential,Urban,23.82219399,90.42488607,0.425652274,0.448841688,0.054825592,0.591708095,0.31935054,1.84037819,12438
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,21A,Kuril 300 Feet,Transit Hub,Urban,23.8251756,90.42536926,0.925463451,0.04537568,0.98695903,0.889337191,0.002494223,2.849629574,5651
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,21A,Kuril Al-Nur Mashjid Road,Residential,Urban,23.82326285,90.42348353,0.777016047,0.140355013,0.9604202,0.727450582,0.836424295,3.441666137,2933
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,21A,KURIL KAZI BARI,Residential,Urban,23.81949081,90.42233582,0.116875384,0.613146981,0.151627706,0.057018742,0.568671992,1.507340805,10047
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,21A,Kuril Kazi Bari Road,Residential,Urban,23.81896046,90.42181179,0.506474481,0.043419906,0.495289787,0.804406363,0.454648439,2.304238977,14685
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,21A,Kuril Mia Bari,Residential,Urban,23.81925058,90.42207146,0.237007583,0.281394002,0.83553038,0.403946554,0.784158559,2.542037079,6105
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,21A,Kuril Mridha Bari Road Route-21A,Residential,Urban,23.82035255,90.42469025,0.94184659,0.52191547,0.417305889,0.582490822,0.289474184,2.753032955,12966
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,21A,Kuril Mridha Bari Road Route-21B,Residential,Urban,23.82041868,90.42420451,0.404810516,0.696803564,0.393833771,0.999283029,0.288296444,2.783027324,10826
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,21A,Kuril Nazimuddin Road,Residential,Urban,23.82432493,90.42419179,0.075082856,0.870687267,0.242418663,0.1695084,0.157607061,1.515304247,2413
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,21A,"Kuril, Moishan Bari",Residential,Urban,23.820069,90.4234759,0.787476559,0.322857637,0.91683655,0.828254386,0.398491953,3.253917085,12324
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,21A,Nazrul Master School Road,Residential,Urban,23.82270432,90.42383194,0.02429054,0.172517504,0.233260431,0.843571965,0.719890979,1.993531419,10826
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,21B,Adorshaw Biddapit Goly,Residential,Urban,23.82167326,90.42339652,0.000430028,0.464960795,0.663779244,0.651353846,0.584746763,2.365270675,17909
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,21B,Kuratoli Bazar,Residential,Urban,23.82086372,90.42363968,0.177465686,0.083974156,0.57852472,0.284615659,0.143664202,1.268244423,17137
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,21B,Kuratoli Bazar Road,Residential,Urban,23.8209126,90.42361546,0.92844211,0.137006156,0.362470291,0.150023784,0.025814646,1.603756987,21446
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,21B,Kuratoli Packet Gate,University Hub,Urban,23.82097607,90.42592926,0.741635956,0.891837096,0.698681789,0.006255298,0.374583672,2.712993811,18633
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,21B,Kuratoli Packet Gate Back Side,University Hub,Urban,23.82140112,90.42261887,0.820651639,0.788378621,0.928190921,0.490774477,0.914217599,3.942213257,24153
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,21B,Kuratoli Packet Gate Front,University Hub,Urban,23.82076912,90.42545319,0.460800913,0.154527729,0.972051261,0.377070744,0.377541886,2.341992532,9072
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,21B,Kuratoli School Road,Residential,Urban,23.82133102,90.4225769,0.798392311,0.944574126,0.406325341,0.46178997,0.407515733,3.01859748,10779
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,21B,Kuratoli Water Pump,Residential,Urban,23.82071877,90.42427826,0.601546389,0.561331768,0.681783327,0.655564058,0.972293787,3.47251933,11567
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,21B,Kuril Bishaw Road,Transit Hub,Urban,23.82079633,90.42097473,0.317648324,0.925296543,0.637171138,0.981160382,0.116447552,2.97772394,12538
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,21B,Kuril Bishaw Road Fly over,Transit Hub,Urban,23.82058186,90.42154778,0.602996885,0.568039427,0.29411002,0.370272756,0.213019347,2.048438436,10343
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,21B,Kuril Bishaw Road Fly Over North,Transit Hub,Urban,23.82243156,90.42175293,0.907124924,0.18384285,0.378825285,0.659047392,0.674861048,2.803701498,20464
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,21B,Kuril Bishaw Road Rail Gate,Transit Hub,Urban,23.82143378,90.41961479,0.497037259,0.029320491,0.14827574,0.299876674,0.471245767,1.44575593,5958
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,21B,Kuril Purbo Para,Residential,Urban,23.82069874,90.42582321,0.20954908,0.793328334,0.46575075,0.166129688,0.454682067,2.089439919,823
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,21B,Kuril Water Pump,Residential,Urban,23.82060528,90.42167473,0.642167654,0.473356436,0.597255764,0.442435899,0.60500741,2.760223163,20069
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,22A,Banani Cantonment,Residential,Urban,23.81653563,90.41113663,0.14770408,0.338995114,0.257597019,0.349890795,0.911614207,2.005801214,2729
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,22A,Banani Fly Over,Transit Hub,Urban,23.81667709,90.41297913,0.760520154,0.513373499,0.310262567,0.55714374,0.151350156,2.292650116,19133
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,22A,"DOHS, Baridhara",Residential,Urban,23.81757164,90.41418457,0.897810461,0.541685233,0.707456065,0.491250517,0.949277708,3.587479984,17003
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,22A,Joarsahara battola,Residential,Urban,23.8174758,90.41576195,0.528074491,0.016564963,0.243442202,0.021206086,0.948591376,1.757879117,6470
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,22A,Joarsahara Khapara,N/A,Urban,23.81854057,90.41832733,0.725979931,0.056306617,0.008783421,0.698874395,0.48926774,1.979212105,10167
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,22A,Joarsahara Khapara,Residential,Urban,23.81853803,90.41781871,0.89736513,0.254988611,0.558614566,0.611314608,0.350456198,2.672739114,18916
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,22A,Joarsahara Rail gate East Side,Transit Hub,Urban,23.81835302,90.41611226,0.810939984,0.027889081,0.572235181,0.66999053,0.500809845,2.58186462,6531
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,22A,Joarsahara Rail Gate Front,Transit Hub,Urban,23.81885751,90.41639455,0.752390359,0.668995338,0.964368366,0.187040949,0.389084827,2.961879838,20465
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,22A,JOARSHAHARA NASA GARMENTS,Residential,Urban,23.81627464,90.41637039,0.692586308,0.382236632,0.9954881,0.744034061,0.643947703,3.458292804,10929
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,22A,Joarshahara Rail Gate,Transit Hub,Urban,23.81891785,90.41602783,0.716599005,0.477472741,0.682196468,0.476946494,0.677374931,3.030589639,16266
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,22A,Manob Bhondhon Road,Residential,Urban,23.81691657,90.41877577,0.501191834,0.999856515,0.716939006,0.957608947,0.272233999,3.447830301,19105
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,22A,Nurani Mosjid Road,Residential,Urban,23.81694794,90.41823578,0.565201779,0.608769481,0.281355225,0.00491107,0.253892621,1.714130176,19050
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,22A,Zamoz Road,Residential,Urban,23.81807179,90.41851128,0.795568673,0.204421829,0.537210888,0.548818567,0.193661276,2.279681232,703
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,22A,Zamoz Road Back Side,Residential,Urban,23.81798992,90.41842499,0.614489424,0.043187793,0.279554121,0.203810836,0.297800169,1.438842344,3752
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,22A,Zamoz Road Front Side,Residential,Urban,23.81782017,90.4185463,0.315826964,0.046951711,0.411432163,0.601137986,0.12332548,1.498674303,6581
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,22B,"DOHS, Baridhara",Residential,Urban,23.81279755,90.41662979,0.990708722,0.028715652,0.703995379,0.719538789,0.785219782,3.228178325,6246
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,22B,Joarsahara Bazar,Residential,Urban,23.81496644,90.41693401,0.727607327,0.514485869,0.892747635,0.099492232,0.287822455,2.522155517,11828
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,22B,Joarsahara Bazar Front,Residential,Urban,23.81506062,90.41735554,0.648793787,0.134592187,0.520291576,0.049591125,0.944371924,2.2976406,8578
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,22B,Joarsahara Bazar West side,Residential,Urban,23.81514136,90.41741053,0.704474313,0.807773912,0.608311093,0.535387944,0.771180978,3.42712824,7924
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,22B,Joarsahara Dental College Road,Residential,Urban,23.81268692,90.41660461,0.844365421,0.900956976,0.836491336,0.525468293,0.577992219,3.685274245,3564
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,22B,Joarsahara Heembari,Residential,Urban,23.81417012,90.41845703,0.894396442,0.183377192,0.497374381,0.408289592,0.187688528,2.171126135,4511
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,22B,Joarsahara Heembari End Side,Residential,Urban,23.81383197,90.41859945,0.821793076,0.350772937,0.597889017,0.864655845,0.729785522,3.364896397,16951
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,22B,Joarshahara Molla Para,Residential,Urban,23.81524985,90.41857256,0.906093251,0.226501411,0.221804906,0.993908814,0.53349664,2.881805023,10951
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,22B,Joarshahara Molla Para Back Side,Residential,Urban,23.815581,90.41878255,0.668705251,0.093254576,0.628976426,0.525760615,0.353819442,2.27051631,17167
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,22B,Kalachandpur Kabarstan Road,Residential,Urban,23.81107903,90.41674347,0.938442411,0.838600444,0.485611176,0.671049826,0.966056405,3.899760262,10978
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,22B,Kalachandpur Kabarstan Road East Side,Residential,Urban,23.81146812,90.41671371,0.466224057,0.173060708,0.197125745,0.606625302,0.84586301,2.288898821,19284
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,22B,Mintu Shorok,Residential,Urban,23.81195895,90.41742452,0.969418562,0.580515346,0.619427143,0.932905167,0.670298386,3.772564604,20266
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,22B,Oli para Joarshahara,Residential,Urban,23.81328278,90.41719666,0.844424811,0.769484432,0.913568236,0.940403814,0.633395611,4.101276903,19270
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,22B,Pioner Dental College,Residential,Urban,23.81200218,90.41760254,0.70300596,0.519970283,0.204510857,0.827484229,0.912940707,3.167912036,12733
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,22B,Pioner Dental College,University Hub,Urban,23.81385803,90.41603088,0.318646004,0.119122963,0.712876268,0.215803401,0.516146273,1.882594908,24813
